filename,label
skyscraper_s_000499.png,skyscraper
skyscraper_s_000500.png,skyscraper
skyscraper_s_000509.png,skyscraper
skyscraper_s_000511.png,skyscraper
skyscraper_s_000516.png,skyscraper
skyscraper_s_000517.png,skyscraper
skyscraper_s_000519.png,skyscraper
skyscraper_s_000526.png,skyscraper
skyscraper_s_000530.png,skyscraper
skyscraper_s_000534.png,skyscraper
skyscraper_s_000553.png,skyscraper
skyscraper_s_000554.png,skyscraper
skyscraper_s_000563.png,skyscraper
skyscraper_s_000574.png,skyscraper
skyscraper_s_000589.png,skyscraper
skyscraper_s_000596.png,skyscraper
skyscraper_s_000602.png,skyscraper
skyscraper_s_000605.png,skyscraper
skyscraper_s_000612.png,skyscraper
skyscraper_s_000633.png,skyscraper
skyscraper_s_000637.png,skyscraper
skyscraper_s_000638.png,skyscraper
skyscraper_s_000665.png,skyscraper
skyscraper_s_000666.png,skyscraper
skyscraper_s_000667.png,skyscraper
skyscraper_s_000668.png,skyscraper
skyscraper_s_000671.png,skyscraper
skyscraper_s_000673.png,skyscraper
skyscraper_s_000674.png,skyscraper
skyscraper_s_000676.png,skyscraper
skyscraper_s_000681.png,skyscraper
skyscraper_s_000682.png,skyscraper
skyscraper_s_000690.png,skyscraper
skyscraper_s_000699.png,skyscraper
skyscraper_s_000710.png,skyscraper
skyscraper_s_000730.png,skyscraper
skyscraper_s_000734.png,skyscraper
skyscraper_s_000743.png,skyscraper
skyscraper_s_000753.png,skyscraper
skyscraper_s_000755.png,skyscraper
skyscraper_s_000757.png,skyscraper
skyscraper_s_000758.png,skyscraper
skyscraper_s_000760.png,skyscraper
skyscraper_s_000761.png,skyscraper
skyscraper_s_000762.png,skyscraper
skyscraper_s_000770.png,skyscraper
skyscraper_s_000772.png,skyscraper
skyscraper_s_000773.png,skyscraper
skyscraper_s_000774.png,skyscraper
skyscraper_s_000778.png,skyscraper
skyscraper_s_000782.png,skyscraper
skyscraper_s_000784.png,skyscraper
skyscraper_s_000791.png,skyscraper
skyscraper_s_000802.png,skyscraper
skyscraper_s_000822.png,skyscraper
skyscraper_s_000829.png,skyscraper
skyscraper_s_000835.png,skyscraper
skyscraper_s_000836.png,skyscraper
skyscraper_s_000837.png,skyscraper
skyscraper_s_000838.png,skyscraper
skyscraper_s_000839.png,skyscraper
skyscraper_s_000840.png,skyscraper
skyscraper_s_000841.png,skyscraper
skyscraper_s_000842.png,skyscraper
skyscraper_s_000843.png,skyscraper
skyscraper_s_000844.png,skyscraper
skyscraper_s_000846.png,skyscraper
skyscraper_s_000847.png,skyscraper
skyscraper_s_000848.png,skyscraper
skyscraper_s_000850.png,skyscraper
skyscraper_s_000851.png,skyscraper
skyscraper_s_000853.png,skyscraper
skyscraper_s_000854.png,skyscraper
skyscraper_s_000855.png,skyscraper
skyscraper_s_000860.png,skyscraper
skyscraper_s_000861.png,skyscraper
skyscraper_s_000862.png,skyscraper
skyscraper_s_000865.png,skyscraper
skyscraper_s_000887.png,skyscraper
skyscraper_s_000919.png,skyscraper
skyscraper_s_000928.png,skyscraper
skyscraper_s_000930.png,skyscraper
skyscraper_s_000933.png,skyscraper
skyscraper_s_000934.png,skyscraper
skyscraper_s_000935.png,skyscraper
skyscraper_s_000936.png,skyscraper
skyscraper_s_000937.png,skyscraper
skyscraper_s_000938.png,skyscraper
skyscraper_s_000939.png,skyscraper
skyscraper_s_000940.png,skyscraper
skyscraper_s_000944.png,skyscraper
skyscraper_s_000945.png,skyscraper
skyscraper_s_000951.png,skyscraper
skyscraper_s_000968.png,skyscraper
skyscraper_s_000975.png,skyscraper
skyscraper_s_000983.png,skyscraper
skyscraper_s_000990.png,skyscraper
skyscraper_s_001010.png,skyscraper
skyscraper_s_001012.png,skyscraper
skyscraper_s_001033.png,skyscraper
skyscraper_s_001034.png,skyscraper
skyscraper_s_001040.png,skyscraper
skyscraper_s_001042.png,skyscraper
skyscraper_s_001044.png,skyscraper
skyscraper_s_001052.png,skyscraper
skyscraper_s_001055.png,skyscraper
skyscraper_s_001059.png,skyscraper
skyscraper_s_001061.png,skyscraper
skyscraper_s_001064.png,skyscraper
skyscraper_s_001072.png,skyscraper
skyscraper_s_001116.png,skyscraper
skyscraper_s_001117.png,skyscraper
skyscraper_s_001129.png,skyscraper
skyscraper_s_001137.png,skyscraper
skyscraper_s_001141.png,skyscraper
skyscraper_s_001157.png,skyscraper
skyscraper_s_001162.png,skyscraper
skyscraper_s_001171.png,skyscraper
skyscraper_s_001185.png,skyscraper
skyscraper_s_001189.png,skyscraper
skyscraper_s_001199.png,skyscraper
skyscraper_s_001215.png,skyscraper
skyscraper_s_001222.png,skyscraper
skyscraper_s_001235.png,skyscraper
skyscraper_s_001248.png,skyscraper
skyscraper_s_001256.png,skyscraper
skyscraper_s_001258.png,skyscraper
skyscraper_s_001259.png,skyscraper
skyscraper_s_001260.png,skyscraper
skyscraper_s_001269.png,skyscraper
skyscraper_s_001290.png,skyscraper
skyscraper_s_001296.png,skyscraper
skyscraper_s_001302.png,skyscraper
skyscraper_s_001317.png,skyscraper
skyscraper_s_001321.png,skyscraper
skyscraper_s_001323.png,skyscraper
skyscraper_s_001326.png,skyscraper
skyscraper_s_001332.png,skyscraper
skyscraper_s_001333.png,skyscraper
skyscraper_s_001334.png,skyscraper
skyscraper_s_001346.png,skyscraper
skyscraper_s_001352.png,skyscraper
skyscraper_s_001364.png,skyscraper
skyscraper_s_001381.png,skyscraper
skyscraper_s_001397.png,skyscraper
skyscraper_s_001409.png,skyscraper
skyscraper_s_001424.png,skyscraper
skyscraper_s_001434.png,skyscraper
skyscraper_s_001435.png,skyscraper
skyscraper_s_001442.png,skyscraper
skyscraper_s_001443.png,skyscraper
skyscraper_s_001451.png,skyscraper
skyscraper_s_001453.png,skyscraper
skyscraper_s_001487.png,skyscraper
skyscraper_s_001494.png,skyscraper
skyscraper_s_001502.png,skyscraper
skyscraper_s_001504.png,skyscraper
skyscraper_s_001505.png,skyscraper
skyscraper_s_001518.png,skyscraper
skyscraper_s_001519.png,skyscraper
skyscraper_s_001520.png,skyscraper
skyscraper_s_001523.png,skyscraper
skyscraper_s_001540.png,skyscraper
skyscraper_s_001563.png,skyscraper
skyscraper_s_001566.png,skyscraper
skyscraper_s_001581.png,skyscraper
skyscraper_s_001602.png,skyscraper
skyscraper_s_001609.png,skyscraper
skyscraper_s_001622.png,skyscraper
skyscraper_s_001631.png,skyscraper
skyscraper_s_001638.png,skyscraper
skyscraper_s_001675.png,skyscraper
skyscraper_s_001688.png,skyscraper
skyscraper_s_001689.png,skyscraper
skyscraper_s_001701.png,skyscraper
skyscraper_s_001702.png,skyscraper
skyscraper_s_001704.png,skyscraper
skyscraper_s_001706.png,skyscraper
skyscraper_s_001708.png,skyscraper
skyscraper_s_001711.png,skyscraper
skyscraper_s_001714.png,skyscraper
skyscraper_s_001736.png,skyscraper
skyscraper_s_001737.png,skyscraper
skyscraper_s_001739.png,skyscraper
skyscraper_s_001740.png,skyscraper
skyscraper_s_001743.png,skyscraper
skyscraper_s_001745.png,skyscraper
skyscraper_s_001751.png,skyscraper
skyscraper_s_001772.png,skyscraper
skyscraper_s_001812.png,skyscraper
skyscraper_s_001826.png,skyscraper
skyscraper_s_001827.png,skyscraper
skyscraper_s_001836.png,skyscraper
skyscraper_s_001873.png,skyscraper
skyscraper_s_001893.png,skyscraper
skyscraper_s_001908.png,skyscraper
skyscraper_s_001909.png,skyscraper
skyscraper_s_001916.png,skyscraper
skyscraper_s_001918.png,skyscraper
skyscraper_s_001921.png,skyscraper
skyscraper_s_001922.png,skyscraper
skyscraper_s_001924.png,skyscraper
skyscraper_s_001928.png,skyscraper
skyscraper_s_001932.png,skyscraper
skyscraper_s_001936.png,skyscraper
skyscraper_s_001942.png,skyscraper
skyscraper_s_001950.png,skyscraper
skyscraper_s_001959.png,skyscraper
skyscraper_s_001974.png,skyscraper
skyscraper_s_001979.png,skyscraper
skyscraper_s_001989.png,skyscraper
skyscraper_s_001993.png,skyscraper
skyscraper_s_001994.png,skyscraper
skyscraper_s_001998.png,skyscraper
skyscraper_s_002003.png,skyscraper
skyscraper_s_002007.png,skyscraper
skyscraper_s_002025.png,skyscraper
skyscraper_s_002026.png,skyscraper
skyscraper_s_002042.png,skyscraper
skyscraper_s_002048.png,skyscraper
skyscraper_s_002049.png,skyscraper
skyscraper_s_002093.png,skyscraper
skyscraper_s_002094.png,skyscraper
skyscraper_s_002095.png,skyscraper
skyscraper_s_002098.png,skyscraper
skyscraper_s_002116.png,skyscraper
skyscraper_s_002119.png,skyscraper
skyscraper_s_002140.png,skyscraper
skyscraper_s_002141.png,skyscraper
skyscraper_s_002174.png,skyscraper
skyscraper_s_002179.png,skyscraper
skyscraper_s_002193.png,skyscraper
skyscraper_s_002199.png,skyscraper
skyscraper_s_002210.png,skyscraper
skyscraper_s_002218.png,skyscraper
skyscraper_s_002222.png,skyscraper
skyscraper_s_002232.png,skyscraper
skyscraper_s_002255.png,skyscraper
skyscraper_s_002256.png,skyscraper
skyscraper_s_002264.png,skyscraper
skyscraper_s_002273.png,skyscraper
skyscraper_s_002285.png,skyscraper
skyscraper_s_002287.png,skyscraper
skyscraper_s_002309.png,skyscraper
skyscraper_s_002314.png,skyscraper
skyscraper_s_002317.png,skyscraper
skyscraper_s_002318.png,skyscraper
skyscraper_s_002319.png,skyscraper
skyscraper_s_002320.png,skyscraper
skyscraper_s_002331.png,skyscraper
skyscraper_s_002367.png,skyscraper
skyscraper_s_002383.png,skyscraper
skyscraper_s_002388.png,skyscraper
skyscraper_s_002391.png,skyscraper
skyscraper_s_002402.png,skyscraper
